id,intitule,description,dateCreation,dateActualisation,romeCode,romeLibelle,appellationlibelle,typeContrat,typeContratLibelle,natureContrat,experienceExige,experienceLibelle,dureeTravailLibelle,dureeTravailLibelleConverti,alternance,accessibleTH,qualificationCode,qualificationLibelle,codeNAF,secteurActivite,secteurActiviteLibelle,offresManqueCandidats,lieuTravail.libelle,lieuTravail.latitude,lieuTravail.longitude,lieuTravail.codePostal,lieuTravail.commune,entreprise.nom,entreprise.entrepriseAdaptee,salaire.libelle,contact.coordonnees1,contact.urlPostulation,origineOffre.origine,origineOffre.urlOrigine,competences,qualitesProfessionnelles,salaire.complement1,salaire.complement2,contact.nom,contact.courriel,salaire.commentaire,langues,deplacementLibelle,permis,formations,deplacementCode,contact.coordonnees2,contact.coordonnees3,experienceCommentaire,nombrePostes,filtre,agregation
179XXCZ,Opérateur de production (H/F),"Notre agence Crit Dunkerque, recherche pour l'un de ses clients des opérateurs de production. Vos missions: Vous serez chargé de la conduite de machines industrielles, de la maintenance de premier niveau, et du contrôle qualité pour assurer une production optimale. Vous devrez effectuer des changements de formats selon les besoins du processus de fabrication.   Nous recherchons des personnes à compétences requises qui sont : - Autonome - Capable d'interpréter un résultat - Minutieux - Faire preuve d'adaptation et d'anticipation - Travail d'équipe",2024-08-24T18:23:06.489Z,2024-08-24T18:23:07.094Z,A1102,Conducteur / Conductrice d'engins d'exploitation forestière,Opérateur / Opératrice d'abatteuse,CDI,CDI,Contrat travail,D,Débutant accepté,35H,Temps plein,0.0,0.0,3.0,"Ouvrier qualifié (P1,P2)",78.20Z,78.0,Activités des agences de travail temporaire,0.0,59 - Dunkerque,51.02721,2.346525,59140.0,59183.0,CRIT INTERIM,0.0,Horaire de 12.0 Euros à 13.0 Euros sur 12.0 mois,http://app.mytalentplug.com/description-offre.aspx?ojid=gCsewIJhS/+0qnlCPxKGzw==,http://app.mytalentplug.com/description-offre.aspx?ojid=gCsewIJhS/+0qnlCPxKGzw==,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXCZ,,,,,,,,,,,,,,,,,,
179XXCY,FACTEUR VELO (H/F),"Nous recherchons pour l'un de nos clients, un groupe de service multi-activité qui figure aujourd'hui parmi les principaux groupes de services européens, un Facteur (H/F).

Vos principales missions seront :

- Récupérer les courriers/colis à l'entrepôt
- Effectuer la tournée selon le secteur affilié
- Distribuer le courrier dans les boîtes en vélo.
- Utilisation d'un Facteo pour effectuer le suivi de la tournée

Du Lundi au Samedi : 7H00 -14H00 OU 11h00 - 18h00

Salaires : Taux horaires : 11.61EUR + complément
Casse-croute ou tickets restaurants

Les avantages CRIT :
- Prime de parrainage
- CET 5% à la demande
- Dématérialisation de vos documents et contrats de mission
- Acompte de paye à la semaine si besoin
- Services dédiés aux intérimaires (mutuelle, location véhicule, logement, garde d'enfant, ...)
- Accompagnement et suivi personnalisé en fonction de votre projet professionnel



 

Votre profil :

- Réactif
- Dynamique
- Sens de l'adaptation
- Persévérant
- Gestion du stress
- Autonome

Maitrise du vélo obligatoire.

C'est un + si vous avez une Expérience sur un poste similaire.


Si vous vous reconnaissez dans cette annonce, alors n'hésitez plus !! Postulez et nous nous ferons un plaisir de lire votre candidature !!

",2024-08-24T18:23:03.557Z,2024-08-24T18:23:04.205Z,M1603,Facteur / Factrice,Facteur / Factrice,MIS,Intérim - 1 Mois,Contrat travail,E,1 An(s),35H,Temps plein,0.0,0.0,6.0,Employé qualifié,78.20Z,78.0,Activités des agences de travail temporaire,0.0,13 - Marseille 12e Arrondissement,43.307373,5.442311,13012.0,13212.0,CRIT INTERIM,0.0,Horaire de 11.65 Euros à 13.0 Euros sur 12.0 mois,http://app.mytalentplug.com/description-offre.aspx?ojid=amaKHByfe3Dpb9jnv6FLxg==,http://app.mytalentplug.com/description-offre.aspx?ojid=amaKHByfe3Dpb9jnv6FLxg==,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXCY,,,,,,,,,,,,,,,,,,
179XXCX,Comptable F/H,"Notre agence Synergie Tertiaire recrute un.e Comptable pour son client basé sur la zone Nantes-est.
L'entreprise est spécialisée dans le domaine de l'ingénierie et des études techniques.Sous la responsabilité du RAF, vous êtes en charge de la bonne tenue comptable de 2 filiales du groupe. A ce titre, vous saisissez les écritures comptables, vous effectuez le lettrage des comptes de tiers, vous réalisez le pointage des banques. Vous participez aux clôtures mensuelles et annuelles et vous justifiez des comptes et des GL auxiliaires. 
Pour information, les déclarations fiscales (TVA, CVAE...) sont faites par un cabinet comptable.

Durant les travaux de clôture, vous préparez le bilan et êtes autonome sur la révision des cycles. Vous présentez les chiffres et participez aux travaux de commissariat aux comptes. Vous faites la remontée des flux intra-groupe pour le bilan consolidé du groupe. L'entreprise peut vous commander des situations comptables régulières ou ponctuelles.

Enfin, le groupe dispose d'une plateforme interne (ERP) que vous mettez à jour (gestion des opérations de production CEE : contrôle/facturation/décaissements).
Vous pouvez être sollicité.e par le service DAF pour des travaux d'analyse ponctuelle (analyse des coûts, prévisionnels de trésorerie...).
Vous assurez les paiements fournisseurs via l'édition d'ordre de paiement numérique tous les 15 jours. Vous disposez d'un diplôme Bac+3 en Comptabilité et vous avez une expérience confirmée et réussie sur les missions.
La comptabilité et les normes PCG n'ont plus de secret pour vous !
Vous maitrisez Excel et certains logiciels tels que CEGID, Office 365 ou encore Expert Gestion.
Rigueur, esprit d'analyse et savoir définir ses priorités sont des atouts essentiels pour ce poste. 

Si vous vous reconnaissez et que vous souhaitez rejoindre l'équipe, alors envoyez-nous votre CV !",2024-08-24T18:23:00.333Z,2024-08-24T18:23:00.553Z,M1203,Comptable,Comptable,CDI,CDI,Contrat travail,E,5 An(s),35H,Temps plein,0.0,0.0,8.0,Agent de maîtrise,78.20Z,78.0,Activités des agences de travail temporaire,0.0,44 - Nantes,47.239367,-1.555335,44000.0,44109.0,SYNERGIE RECRUTEMENTS CDI,0.0,Annuel de 25000.0 Euros à 30000.0 Euros sur 12.0 mois,http://app.mytalentplug.com/redirection.aspx?ojid=jXxtppjTpOOV6tooBJWDIA==,http://app.mytalentplug.com/redirection.aspx?ojid=jXxtppjTpOOV6tooBJWDIA==,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXCX,,,,,,,,,,,,,,,,,,
179XXCW,OPERATEUR DE CONDITIONNEMENT-CACES 1 3 5(H/F),"Nous recherchons pour l'un de nos clients, un groupe familial spécialisé dans la création de matières premières aromatiques et d'arômes alimentaires, un opérateur de conditionnement (H/F) avec intervention ponctuelle du CACES 1 3 ET 5. Poste basé à ALLAUCH.

Vos principales missions seront :
Conditionner les commandes en bidons (20L)
Assurer en permanence la qualité de votre travail suivant les consignes et les règles d'hygiène, de sécurité et d'environnement.
Vous serez amené à effectuer des gestes répétitifs et à porter des charges lourdes.
Du Lundi au Vendredi 35H
Horaires : matin 6h-13h / après-midi 13h-20h
Roulement 1 semaine le matin et 1 semaine l'après-midi
Rémunération : SMIC + Prime de 6EUR par jour + Tickets restaurants

Les avantages CRIT : 
10% IFM et 10%CP
Prime de parrainage
CET 5% à la demande
CSE Crit
Application pour rester connecté
Dématérialisation de vos documents et contrats de mission
Acompte de paye à la semaine si besoin
Services dédiés aux intérimaires (mutuelle, location véhicule, logement, garde d'enfant, ...)
Accompagnement et suivi personnalisé en fonction de votre projet professionnel
 Le profil :
- Minutieux
- Rigoureux
- Accepte de porter des charges

CACES 1 3 5 Obligatoires

Poste à pourvoir : Immédiatement",2024-08-24T18:22:54.346Z,2024-08-24T18:22:54.571Z,H3301,Conducteur / Conductrice de ligne de conditionnement,Opérateur / Opératrice de ligne de conditionnement,MIS,Intérim - 6 Mois,Contrat travail,D,Débutant accepté,35H,Temps plein,0.0,0.0,6.0,Employé qualifié,78.20Z,78.0,Activités des agences de travail temporaire,0.0,13 - Marseille 12e Arrondissement,43.307373,5.442311,13012.0,13212.0,CRIT INTERIM,0.0,Horaire de 11.65 Euros à 11.65 Euros sur 12.0 mois,http://app.mytalentplug.com/description-offre.aspx?ojid=ZhIrqkcGponwkGMo4YSang==,http://app.mytalentplug.com/description-offre.aspx?ojid=ZhIrqkcGponwkGMo4YSang==,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXCW,,,,,,,,,,,,,,,,,,
179XXCV,Magasinier-cariste (H/F),"Nous recherchons pour l'un de nos un magasinier-cariste vous recevrez et ranger les produits, gérer les stocks avec précision et passer des commandes de petit matériel aux fournisseurs. La manipulation de systèmes informatisés et l'adaptabilité à un environnement dynamique sont également requis. Préparer le matériel pour les chantiers à venir fait également partie de vos responsabilités.  Vous devez posséder une expérience en logistique, être certifié cariste, et avoir des compétences en organisation et en communication. Alors postulez !!!!",2024-08-24T18:22:51.230Z,2024-08-24T18:22:51.436Z,N1103,Préparateur / Préparatrice de commandes,Magasinier / Magasinière cariste,CDI,CDI,Contrat travail,E,2 An(s),35H,Temps plein,0.0,0.0,6.0,Employé qualifié,78.20Z,78.0,Activités des agences de travail temporaire,0.0,59 - Dunkerque,51.02721,2.346525,59140.0,59183.0,CRIT INTERIM,0.0,Horaire de 12.0 Euros à 14.0 Euros sur 12.0 mois,http://app.mytalentplug.com/description-offre.aspx?ojid=7vLb3dUoB//kg4Ozh8Sy3Q==,http://app.mytalentplug.com/description-offre.aspx?ojid=7vLb3dUoB//kg4Ozh8Sy3Q==,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXCV,,,,,,,,,,,,,,,,,,
179XXCT,TECHNICIEN DE MAINTENANCE (H/F),"Vous bénéficiez d'une expérience significative dans la maintenance des machines industrielles, vous êtes autonome, polyvalent et vous aimez travailler en équipe, alors ce poste en CDI est fait pour vous !

Nous recherchons pour l'un de nos clients, un fabriquant de pesticides et d'autres produits agrochimiques, un Technicien de maintenance (H/F) Poste basé à Marseille.

Vos principales missions :
Suivant les instructions du chef de la maintenance, vos tâches consistent à assurer :
- La maintenance préventive et curative des machines de production
(Amélioration des points sensibles des machines afin d'éviter les pannes, anticiper les besoins en achats de pièces.) 
- La maintenance curative des machines de production
(Diagnostiquer les pannes et estimer le temps d'intervention, procéder à la commande des pièces)
- La rédaction du compte rendu des interventions
- Assurer l'ouverture et la fermeture du site en respectant la règlementation en vigueur
- Effectuer les astreintes mécaniques
- Maitriser les travaux d'usinage : modification réseau tuyauterie, réparation fuite par soudure.
- Promouvoir le maintien et la sécurité et la qualité du site.
Les compétences requises sont les suivantes :
- Avoir des compétences en mécanique 

Les avantages CRIT : (à compléter si vous le souhaitez) Les avantages CRIT :

10% IFM et 10%CP
- Prime de parrainage
- CET 5% à la demande
CSE Crit
Application pour rester connecté
- Dématérialisation de vos documents et contrats de mission
- Acompte de paye à la semaine si besoin
- Services dédiés aux intérimaires (mutuelle, location véhicule, logement, garde d'enfant, ...)
- Accompagnement et suivi personnalisé en fonction de votre projet professionnel
 Le profil :
- Être autonome et avoir un esprit d'analyse
- Habilité gestuelle
- Réactif
- Bens sens du relationnel

Jours de travail : du lundi au jeudi 8h-12h/13h30-17 et le vendredi de 8h-12h/13h-16h. 
Possibilité de faire des heures supplémentaires 

Salaires : selon le profil + Prime de production + 13ème mois, primes vacances, paniers, indemnités de déplacements, 
Expérience : 3 ans minimum
Poste à pourvoir : Immédiatement
",2024-08-24T18:22:47.949Z,2024-08-24T18:22:48.416Z,H1404,Technicien / Technicienne méthodes,Préparateur(trice) méthodes travaux maintenance industrielle,CDI,CDI,Contrat travail,E,2 An(s),35H,Temps plein,0.0,0.0,2.0,Ouvrier spécialisé,78.20Z,78.0,Activités des agences de travail temporaire,0.0,13 - Marseille 12e Arrondissement,43.307373,5.442311,13012.0,13212.0,CRIT INTERIM,0.0,Horaire de 12.0 Euros à 14.0 Euros sur 12.0 mois,http://app.mytalentplug.com/description-offre.aspx?ojid=+q3QASlxVIUi3MoQP4Tq9A==,http://app.mytalentplug.com/description-offre.aspx?ojid=+q3QASlxVIUi3MoQP4Tq9A==,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXCT,,,,,,,,,,,,,,,,,,
179XXCS,Nettoyage Industriel (H/F),"Notre agence Crit Dunkerque recherche pour l'un de ses clients sur Bourbourg des nettoyeurs industriel.
Vous aurez pour missions : 
- Intervention sur chantier pour nettoyage et triage
- Garant du rangement et de la propreté du site
 Vous avez de l'expérience dans le domaine de l'industrie, vous savez utiliser les outils de nettoyages tel qu'une autolaveuse.
Vous êtes vigilant au règles d'hygiène et de sécurité 
Alors rejoignez nous !",2024-08-24T18:22:44.924Z,2024-08-24T18:22:45.590Z,N1303,Approvisionneur / Approvisionneuse logistique,Logisticien / Logisticienne,MIS,Intérim - 3 Mois,Contrat travail,E,1 An(s),35H,Temps plein,0.0,0.0,3.0,"Ouvrier qualifié (P1,P2)",78.20Z,78.0,Activités des agences de travail temporaire,0.0,59 - Dunkerque,51.02721,2.346525,59140.0,59183.0,CRIT INTERIM,0.0,Horaire de 13.0 Euros à 13.0 Euros sur 12.0 mois,http://app.mytalentplug.com/description-offre.aspx?ojid=MjK0TpY82OxqgHrUwAW0vA==,http://app.mytalentplug.com/description-offre.aspx?ojid=MjK0TpY82OxqgHrUwAW0vA==,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXCS,,,,,,,,,,,,,,,,,,
179XXCR,Commercial sédentaire F/H,"Notre agence Synergie Tertiaire recrute pour son client, un.e assistant.e commercial.e F/H.
L'entreprise est basée au pied du pont de Cheviré (côté nord Loire)Sous la responsabilité du Responsable Commercial et du Responsable Commercial itinérant, vous assurez le suivi d'un portefeuille clients, une partie de vos taches consiste également à vérifier les éléments pour saisir les commandes, prioriser les commandes selon les impératifs clients ou les délais de fabrication, gérer leurs suivis ainsi que la partie achat. 

Rémunération : 13.50EUR brut horaire
Du lundi au vendredi Vous justifiez d'une expérience en assistanat commercial, idéalement dans le milieu industriel. 
Vous est doté.e d'un excellent relationnel puisque vous êtes en relation directe avec les clients/fournisseurs. 
De plus, vous maitrisez les outils informatiques (Pack Office).Vos avantages Synergie:
+10% IFM + 10% CP,
CSE Synergie,
Prime Participation + CET à 6%,
Aides et Services (Mutuelle - Logement - Garde d'enfants...)",2024-08-24T18:22:41.020Z,2024-08-24T18:22:41.229Z,D1407,Technico-commercial / Technico-commerciale,Technico-commercial / Technico-commerciale,MIS,Intérim - 3 Mois,Contrat travail,E,1 An(s),39H,Temps plein,0.0,0.0,6.0,Employé qualifié,78.20Z,78.0,Activités des agences de travail temporaire,0.0,44 - Nantes,47.239367,-1.555335,44000.0,44109.0,SYNERGIE RECRUTEMENTS CDI,0.0,Annuel de 23627.0 Euros à 25000.0 Euros sur 12.0 mois,http://app.mytalentplug.com/redirection.aspx?ojid=2ere+loqkuRYPj+LdxzOnw==,http://app.mytalentplug.com/redirection.aspx?ojid=2ere+loqkuRYPj+LdxzOnw==,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXCR,,,,,,,,,,,,,,,,,,
179XXCQ,OPERATEUR DE FABRICATION H/F,"Nous recherchons pour un de nos clients spécialisé dans la chimie de spécialité et des matériaux de performance, basé sur MARSEILLE-VALENTINE, 

Vos Missions si vous les acceptez :
- Assurer la marche courante des unités de fabrication dans le respect des consignes relatives à la qualité et notamment celles de l'instruction de fabrication
- Ajuster les paramètres de marche des installations conformément aux consignes particulières et modes opératoires et signaler toute anomalie ou dysfonctionnement afin de mettre en oeuvre des actions correctives
- Assurer l'autocontrôle des produits nus fabriqués
- Effectuer la maintenance de premier niveau de votre matériel
- Prélever les échantillons conformément au plan d'analyse de l'unité et autres, sur demande de la hiérarchie et vous assurer de leur transmission aux labos
- Vous assurer de votre sécurité et de celle de vos collègues et des installations.

Formation prévue de 3 mois sur le poste.

Taux horaires : 15.18 euros/h
Primes : - 13eme mois
               - prime vacances
               - prime de poste d'environ 600 euros
               - 40 % les dimanches
               - indemnités de déplacement au prorata des kms (maximum 11euros/jour)
Travail posté : 2 matins, 2 après midi, 2 nuits et 4 jours de repos.

Les avantages CRIT : 
10% IFM et 10%CP
Prime de parrainage
CET 5% à la demande
CSE Crit
Application pour rester connecté
Dématérialisation de vos documents et contrats de mission
Acompte de paye à la semaine si besoin
Services dédiés aux intérimaires (mutuelle, location véhicule, logement, garde d'enfant, ...)
Accompagnement et suivi personnalisé en fonction de votre projet professionnel
 Profil Bac Pro IP / CEPC obligatoire avec une expérience dans la pétrochimie de minimum 2 ans.

Si vous êtes adaptable et réactif(ve) dans l'exécution de vos missions , motivé(e) à rejoindre une équipe impliquée dans une entreprise en pleine croissance et que cette offre vous intéresse alors n'hésitez plus et postulez ! Nous nous ferons un plaisir d'analyser votre candidature et de vous recontacter pour un éventuel entretien !
",2024-08-24T18:22:38.303Z,2024-08-24T18:22:38.592Z,H2701,Technicien / Technicienne énergie,Opérateur / Opératrice de production en énergie/pétrochimie,MIS,Intérim - 18 Mois,Contrat travail,E,2 An(s),35H,Temps plein,0.0,0.0,1.0,Manœuvre,78.20Z,78.0,Activités des agences de travail temporaire,0.0,13 - Marseille 12e Arrondissement,43.307373,5.442311,13012.0,13212.0,CRIT INTERIM,0.0,Horaire de 15.0 Euros à 18.0 Euros sur 12.0 mois,http://app.mytalentplug.com/description-offre.aspx?ojid=kXCNCMtx2mEhR3KAFVZiZw==,http://app.mytalentplug.com/description-offre.aspx?ojid=kXCNCMtx2mEhR3KAFVZiZw==,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXCQ,,,,,,,,,,,,,,,,,,
179XXCP,Employé / Employée de rayon fruits et légumes,"Vos missions :

-Mise en place du rayon
-affichage prix
-réassort
-contrôle qualité
-rangement des réserves
- respect des normes d'hygiène",2024-08-24T18:22:28.168Z,2024-08-24T18:22:28.828Z,D1507,Employé / Employée de libre-service,Employé / Employée de rayon fruits et légumes,CDI,CDI,Contrat travail,D,Débutant accepté,35H,Temps plein,0.0,0.0,5.0,Employé non qualifié,47.76Z,47.0,"Commerce de détail de fleurs, plantes, graines, engrais, animaux de compagnie et aliments pour ces animaux en magasin spécialisé",0.0,88 - Villers,48.301146,6.173075,88500.0,88507.0,INFLORESCENCE,0.0,,https://docs.google.com/forms/d/e/1FAIpQLSfqjBQy7pzZ-lkYLGZdg2YzdEqwt1Ul9L1gm2c8Ffp8MlB4KQ/viewform,https://docs.google.com/forms/d/e/1FAIpQLSfqjBQy7pzZ-lkYLGZdg2YzdEqwt1Ul9L1gm2c8Ffp8MlB4KQ/viewform,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXCP,"[{'code': '121228', 'libelle': ""Contrôler le balisage et l'étiquetage des produits en rayon"", 'exigence': 'S'}, {'code': '300375', 'libelle': 'Organiser, aménager un espace de vente', 'exigence': 'S'}, {'code': '102912', 'libelle': ""Réaliser l'étiquetage de produits"", 'exigence': 'S'}, {'code': '300263', 'libelle': ""Réceptionner des produits, des matières premières, vérifier la conformité d'une livraison"", 'exigence': 'S'}]",,Autre,,INFLORESCENCE - Mme Isabelle Tily,,"11,62 €",,,,,,,,,,,
179XXCN,Employé / Employée de rayon fruits et légumes,"Vos missions :

-Mise en place du rayon
-affichage prix
-réassort
-contrôle qualité
-rangement des réserves
- respect des normes d'hygiène",2024-08-24T18:20:46.557Z,2024-08-24T18:20:46.907Z,D1507,Employé / Employée de libre-service,Employé / Employée de rayon fruits et légumes,CDI,CDI,Contrat travail,D,Débutant accepté,35H,Temps plein,0.0,0.0,5.0,Employé non qualifié,47.76Z,47.0,"Commerce de détail de fleurs, plantes, graines, engrais, animaux de compagnie et aliments pour ces animaux en magasin spécialisé",0.0,05 - Gap,44.544606,6.077989,5000.0,5061.0,INFLORESCENCE,0.0,,https://docs.google.com/forms/d/e/1FAIpQLSfqjBQy7pzZ-lkYLGZdg2YzdEqwt1Ul9L1gm2c8Ffp8MlB4KQ/viewform,https://docs.google.com/forms/d/e/1FAIpQLSfqjBQy7pzZ-lkYLGZdg2YzdEqwt1Ul9L1gm2c8Ffp8MlB4KQ/viewform,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXCN,"[{'code': '121228', 'libelle': ""Contrôler le balisage et l'étiquetage des produits en rayon"", 'exigence': 'S'}, {'code': '300375', 'libelle': 'Organiser, aménager un espace de vente', 'exigence': 'S'}, {'code': '102912', 'libelle': ""Réaliser l'étiquetage de produits"", 'exigence': 'S'}, {'code': '300263', 'libelle': ""Réceptionner des produits, des matières premières, vérifier la conformité d'une livraison"", 'exigence': 'S'}]",,Autre,,INFLORESCENCE - Mme Isabelle Tily,,"11,62 €",,,,,,,,,,,
179XXCM,Employé / Employée de rayon fruits et légumes,"Vos missions :

-Mise en place du rayon
-affichage prix
-réassort
-contrôle qualité
-rangement des réserves
- respect des normes d'hygiène",2024-08-24T18:20:04.862Z,2024-08-24T18:20:05.233Z,D1507,Employé / Employée de libre-service,Employé / Employée de rayon fruits et légumes,CDI,CDI,Contrat travail,D,Débutant accepté,35H,Temps plein,0.0,0.0,5.0,Employé non qualifié,47.76Z,47.0,"Commerce de détail de fleurs, plantes, graines, engrais, animaux de compagnie et aliments pour ces animaux en magasin spécialisé",0.0,71 - Mâcon,46.325859,4.810979,71000.0,71270.0,INFLORESCENCE,0.0,,https://docs.google.com/forms/d/e/1FAIpQLSfqjBQy7pzZ-lkYLGZdg2YzdEqwt1Ul9L1gm2c8Ffp8MlB4KQ/viewform,https://docs.google.com/forms/d/e/1FAIpQLSfqjBQy7pzZ-lkYLGZdg2YzdEqwt1Ul9L1gm2c8Ffp8MlB4KQ/viewform,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXCM,"[{'code': '121228', 'libelle': ""Contrôler le balisage et l'étiquetage des produits en rayon"", 'exigence': 'S'}, {'code': '300375', 'libelle': 'Organiser, aménager un espace de vente', 'exigence': 'S'}, {'code': '102912', 'libelle': ""Réaliser l'étiquetage de produits"", 'exigence': 'S'}, {'code': '300263', 'libelle': ""Réceptionner des produits, des matières premières, vérifier la conformité d'une livraison"", 'exigence': 'S'}]",,Autre,,INFLORESCENCE - Mme Isabelle Tily,,"11,62 €",,,,,,,,,,,
179XXCL,Employé / Employée de rayon fruits et légumes,"Vos missions :

-Mise en place du rayon
-affichage prix
-réassort
-contrôle qualité
-rangement des réserves
- respect des normes d'hygiène",2024-08-24T18:19:23.134Z,2024-08-24T18:19:23.508Z,D1507,Employé / Employée de libre-service,Employé / Employée de rayon fruits et légumes,CDI,CDI,Contrat travail,D,Débutant accepté,35H,Temps plein,0.0,0.0,5.0,Employé non qualifié,47.76Z,47.0,"Commerce de détail de fleurs, plantes, graines, engrais, animaux de compagnie et aliments pour ces animaux en magasin spécialisé",0.0,64 - Pau,43.313159,-0.343106,64000.0,64445.0,INFLORESCENCE,0.0,,https://docs.google.com/forms/d/e/1FAIpQLSfqjBQy7pzZ-lkYLGZdg2YzdEqwt1Ul9L1gm2c8Ffp8MlB4KQ/viewform,https://docs.google.com/forms/d/e/1FAIpQLSfqjBQy7pzZ-lkYLGZdg2YzdEqwt1Ul9L1gm2c8Ffp8MlB4KQ/viewform,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXCL,"[{'code': '121228', 'libelle': ""Contrôler le balisage et l'étiquetage des produits en rayon"", 'exigence': 'S'}, {'code': '300375', 'libelle': 'Organiser, aménager un espace de vente', 'exigence': 'S'}, {'code': '102912', 'libelle': ""Réaliser l'étiquetage de produits"", 'exigence': 'S'}, {'code': '300263', 'libelle': ""Réceptionner des produits, des matières premières, vérifier la conformité d'une livraison"", 'exigence': 'S'}]",,Autre,,INFLORESCENCE - Mme Isabelle Tily,,"11,62 €",,,,,,,,,,,
179XXCJ,VENDEUR - MAGASINIER H/F (H/F),"L'entreprise,
FIX-OUTI est une entreprise de négoce de fournitures industrielles,
spécialisée dans les domaines suivants: Fixations, Outillages, Machines d'Atelier, Electroportatif, etc

Le poste
Vendeur au comptoir
Nous recherchons un homme ou une femme ayant la maîtrise des techniques de ventes et de l'accueil
de la clientèle.
A l'écoute du client, vous savez partager votre connaissance des matériels, outillages et fournitures
industrielles.
Vous assistez la clientèle dans sa recherche de produits et d'équipements.
Votre sérieux, vos conseils techniques, la qualité des produits proposés, vous permettent
de fidéliser la clientèle.

Magasinier
Vous serez amené à dépoter des marchandises, à les étiqueter et à les ranger.
Vous remplissez les dossiers de pointage et effectuez des inventaires.
Vous participez au rangement du magasin et à la mise en valeur des produits.",2024-08-24T18:18:07.793Z,2024-08-24T18:18:08.159Z,D1213,Vendeur / Vendeuse grossiste de matériels et équipements,Vendeur / Vendeuse comptoir de matériels et équipements,CDI,CDI,Contrat travail,D,Débutant accepté,39H,Temps plein,0.0,0.0,6.0,Employé qualifié,46.74A,46.0,Commerce de gros (commerce interentreprises) de quincaillerie,0.0,972 - LE LAMENTIN,14.636808,-60.991071,97232.0,97213.0,FIX OUTI,0.0,Mensuel de 1996.68 Euros sur 12.0 mois,"Pour postuler, utiliser le lien suivant : https://candidat.francetravail.fr/offres/recherche/detail/179XXCJ",,1.0,https://candidat.francetravail.fr/offres/recherche/detail/179XXCJ,"[{'code': '117584', 'libelle': 'Commande en gros', 'exigence': 'S'}, {'code': '116932', 'libelle': ""Contrôler l'état des stocks"", 'exigence': 'S'}, {'code': '116934', 'libelle': ""Établir des éléments d'une commande"", 'exigence': 'S'}, {'code': '300374', 'libelle': 'Présenter et valoriser un produit ou un service', 'exigence': 'S'}]","[{'libelle': 'Avoir le sens du service', 'description': 'Capacité à identifier (voire anticiper) les besoins des usagers, clients (internes et externes) et à apporter une réponse adaptée afin de les satisfaire.'}, {'libelle': 'Faire preuve de rigueur et de précision', 'description': ""Capacité à réaliser des tâches en suivant avec exactitude les règles, les procédures, les instructions qui ont été fournies, sans réaliser d'erreur et à transmettre clairement des informations. Se montrer ponctuel et respectueux des règles de savoir-vivre usuelles.""}, {'libelle': 'Organiser son travail selon les priorités et les objectifs', 'description': 'Capacité à planifier, prioriser, anticiper des actions, en tenant compte des moyens, des ressources, des objectifs et du calendrier pour les réaliser.'}]",,,FIX OUTI - M. Frédéric ARNAUD,"Pour postuler, utiliser le lien suivant : https://candidat.francetravail.fr/offres/recherche/detail/179XXCJ",,,,,"[{'niveauLibelle': 'Bac+2 ou équivalents', 'exigence': 'S'}]",,,,,,,
